epoch,loss,train_pr_auc,val_pr_auc,val_macro_f1,val_illicit_recall,val_fpr,val_selected_threshold
18,0.2620834708213806,1.0,0.7452210274790919,0.8948979591836734,0.6666666666666666,0.0,0.6
19,0.25246137380599976,1.0,0.7572115384615384,0.8948979591836734,0.6666666666666666,0.0,0.61
20,0.24288314580917358,1.0,0.7661904761904762,0.8948979591836734,0.6666666666666666,0.0,0.62
21,0.22893910109996796,1.0,0.7795893719806763,0.8948979591836734,0.6666666666666666,0.0,0.63
22,0.22451113164424896,1.0,0.7934782608695652,0.8948979591836734,0.6666666666666666,0.0,0.6399999999999999
23,0.21456587314605713,1.0,0.8092592592592592,0.8948979591836734,0.6666666666666666,0.0,0.6449999999999999
24,0.20414882898330688,1.0,0.8208333333333333,0.8948979591836734,0.6666666666666666,0.0,0.6549999999999999
25,0.18625271320343018,1.0,0.8208333333333333,0.8467261904761905,0.8333333333333334,0.030927835051546393,0.5249999999999999
26,0.18172697722911835,1.0,0.8383458646616541,0.8467261904761905,0.8333333333333334,0.030927835051546393,0.5199999999999999
27,0.1846264749765396,1.0,0.8412698412698412,0.876843363889996,0.8333333333333334,0.020618556701030927,0.5399999999999999
28,0.17327487468719482,1.0,0.8412698412698412,0.876843363889996,0.8333333333333334,0.020618556701030927,0.5349999999999999
29,0.18285812437534332,1.0,0.8523809523809522,0.876843363889996,0.8333333333333334,0.020618556701030927,0.5349999999999999
30,0.16983456909656525,1.0,0.8571428571428571,0.876843363889996,0.8333333333333334,0.020618556701030927,0.5349999999999999
31,0.16088221967220306,1.0,0.8690476190476191,0.876843363889996,0.8333333333333334,0.020618556701030927,0.5299999999999999
32,0.15450353920459747,1.0,0.8690476190476191,0.876843363889996,0.8333333333333334,0.020618556701030927,0.5299999999999999
33,0.1590389758348465,1.0,0.8690476190476191,0.876843363889996,0.8333333333333334,0.020618556701030927,0.5249999999999999
34,0.15173964202404022,1.0,0.8766233766233766,0.8397136632430751,1.0,0.05154639175257732,0.48999999999999994
35,0.14955320954322815,1.0,0.8766233766233766,0.8397136632430751,1.0,0.05154639175257732,0.48499999999999993
36,0.14514048397541046,1.0,0.8857142857142857,0.8397136632430751,1.0,0.05154639175257732,0.5
37,0.13583309948444366,1.0,0.8857142857142857,0.8644736842105263,1.0,0.041237113402061855,0.5
38,0.14023596048355103,1.0,0.8968253968253967,0.8644736842105263,1.0,0.041237113402061855,0.5
39,0.13820454478263855,1.0,0.8773809523809524,0.9233630952380952,1.0,0.020618556701030927,0.5099999999999999
40,0.12852683663368225,1.0,0.8972222222222221,0.9233630952380952,1.0,0.020618556701030927,0.5099999999999999
41,0.1271650791168213,1.0,0.8972222222222221,0.9233630952380952,1.0,0.020618556701030927,0.5099999999999999
42,0.12130994349718094,1.0,0.8972222222222221,0.9233630952380952,1.0,0.020618556701030927,0.5099999999999999
43,0.12119361758232117,1.0,0.8972222222222221,0.9233630952380952,1.0,0.020618556701030927,0.5099999999999999
44,0.12990812957286835,1.0,0.8972222222222221,0.9233630952380952,1.0,0.020618556701030927,0.5099999999999999
45,0.1151760071516037,1.0,0.8972222222222221,0.9233630952380952,1.0,0.020618556701030927,0.5099999999999999
46,0.1211971864104271,1.0,0.8972222222222221,0.9233630952380952,1.0,0.020618556701030927,0.5099999999999999
47,0.12312005460262299,1.0,0.8972222222222221,0.9233630952380952,1.0,0.020618556701030927,0.5099999999999999
48,0.11914138495922089,1.0,0.8972222222222221,0.9233630952380952,1.0,0.020618556701030927,0.5049999999999999
49,0.12657997012138367,1.0,0.8972222222222221,0.9233630952380952,1.0,0.020618556701030927,0.5049999999999999
50,0.11933187395334244,1.0,0.8972222222222221,0.9233630952380952,1.0,0.020618556701030927,0.5099999999999999
51,0.12862376868724823,1.0,0.8972222222222221,0.9233630952380952,1.0,0.020618556701030927,0.5099999999999999
52,0.13096195459365845,1.0,0.8972222222222221,0.9233630952380952,1.0,0.020618556701030927,0.5099999999999999
